ID,PersonNumber,PersonIdCode,LastName,FirstName,GenderAsString
3681,3681,NA,Zangger,J. Heinrich,m
3682,3682,NA,Zehnder,Alois,m
3683,3683,NA,Zelger,Walter,m
3684,3684,NA,Zeli,Edoardo,m
3685,3685,NA,Zeller,Andreas,m
3686,3686,NA,Zellweger,Eduard,m
3687,3687,NA,Zemp,Joseph,m
3688,3688,NA,Zenruffinen,Ignaz,m
3689,3689,NA,Zenruffinen,Julius,m
3690,3690,NA,Zermatten,Joseph,m
3691,3691,NA,Z'graggen,Max Johann,m
3692,3692,NA,Ziegler,Gottlieb,m
3693,3693,NA,Ziegler,Julius C.,m
3694,3694,NA,Ziegler,Paul Karl Eduard,m
3695,3695,NA,Ziegler,Theodor,m
3696,3696,NA,Zigerli,Paul,m
3697,3697,NA,Zimmerli,Jakob,m
3698,3698,NA,Zimmermann,Balthasar,m
3699,3699,NA,Zimmermann,Jakob,m
3700,3700,NA,Zimmermann,Johann,m
3701,3701,NA,Zingg,Jakob,m
3702,3702,NA,Zingg,Johann Jakob L.,m
3703,3703,NA,Zingg,Josef,m
3704,3704,NA,Zinggeler,Rudolf,m
3705,3705,NA,Zoller,Otto,m
3706,3706,NA,Zschokke,F. V. Konradin,m
3707,3707,NA,Zschokke,P. Olivier,m
3708,3708,NA,Zschokke,Richard,m
3709,3709,NA,Zuberbühler,Frédéric Auguste,m
3710,3710,NA,Zuberbühler,Johannes,m
3711,3711,NA,Züblin,Johannes,m
3712,3712,NA,Zumbühl,Anton,m
3713,3713,NA,Zumstein,Fritz,m
3714,3714,NA,Zündt,Johannes,m
3715,3715,NA,Zurbuchen,Mathäus,m
3716,3716,NA,Zurburg,Karl A.,m
3717,3717,NA,Zürcher,Adolf Friedrich,m
3718,3718,NA,Zürcher,Emil J. J.,m
3719,3719,NA,Zürcher,Johann,m
3720,3720,NA,Zurlinden,Gaspard-J.,m
3721,3721,NA,Zust,Albert,m
3722,3722,NA,Zust,Franz Karl,m
3723,3723,NA,Zweifel,Esaja,m
3724,3724,NA,Zweifel,Ludwig,m
3725,3725,NA,Zweifel,Peter,m
3726,3726,NA,Zwygart,Otto (senior),m
3727,3727,NA,Zyro,Carl Sam.,m
3828,3828,2664,Cassis,Ignazio,m
3829,3829,2665,Tschümperlin,Andy,m
3830,3830,2666,Carobbio Guscetti,Marina,f
3831,3831,2667,Bischofberger,Ivo,m
3833,3833,2668,Aubert,Josiane,f
3865,3865,2669,Steiert,Jean-François,m
3867,3867,2670,Aebi,Andreas,m
3868,3868,2671,Amacker-Amann,Kathrin,f
3869,3869,2672,Bänziger,Marlies,f
3870,3870,2673,Baettig,Dominique,m
3871,3871,2674,Bischof,Pirmin,m
3872,3872,2675,Bourgeois,Jacques,m
3873,3873,2677,Caviezel,Tarzisius,m
3874,3874,2676,Egger-Wyss,Esther,f
3875,3875,2678,Eichenberger-Walther,Corina,f
3876,3876,2679,Estermann,Yvette,f
3877,3877,2680,Fiala,Doris,f
3878,3878,2681,Flückiger-Bäni,Sylvia,f
3879,3879,2682,Français,Olivier,m
3880,3880,2683,Geissbühler,Andrea Martina,f
3881,3881,2684,Gilli,Yvonne,f
3882,3882,2685,Girod,Bastien,m
3883,3883,2686,Glauser-Zufferey,Alice,f
3884,3884,2687,Graber,Jean-Pierre,m
3885,3885,2688,Grin,Jean-Pierre,m
3886,3886,2689,Grunder,Hans,m
3887,3887,2690,Heer,Alfred,m
3888,3888,2691,Hiltpold,Hugues,m
3889,3889,2692,Hodgers,Antonio,m
3890,3890,2693,Hurter,Thomas,m
3891,3891,2694,Jositsch,Daniel,m
3892,3892,2695,Killer,Hans,m
3893,3893,2696,Lachenmeier-Thüring,Anita,f
3894,3894,2697,Lumengo,Ricardo,m
3895,3895,2698,Lüscher,Christian,m
3896,3896,2699,Malama,Peter,m
3897,3897,2700,Moser,Tiana Angelina,f
3898,3898,2701,Nidegger,Yves,m
3899,3899,2702,Nussbaumer,Eric,m
3900,3900,2703,Perrinjaquet,Sylvie,f
3901,3901,2704,Reimann,Lukas,m
3902,3902,2705,Rickli,Natalie,f
3903,3903,2706,Rielle,Jean-Charles,m
3904,3904,2707,Schmid-Federer,Barbara,f
3905,3905,2708,Schmidt,Roberto,m
3906,3906,2709,Segmüller,Pius,m
3907,3907,2710,Thorens Goumaz,Adèle,f
3908,3908,2711,von Graffenried,Alec,m
3909,3909,2712,von Rotz,Christoph,m
3910,3910,2713,von Siebenthal,Erich,m
3911,3911,2714,Voruz,Eric,m
3912,3912,2715,Wasserfallen,Christian,m
3913,3913,2716,Wyss,Brigit,f
3914,3914,2717,Cramer,Robert,m
3915,3915,2718,Fournier,Jean-René,m
3916,3916,2719,Hêche,Claude,m
3917,3917,2720,Imoberdorf,René,m
3918,3918,2721,Luginbühl,Werner,m
3919,3919,2722,Niederberger,Paul,m
3920,3920,2723,Seydoux-Christe,Anne,f
3921,3921,2724,Graber,Konrad,m
3922,3922,2725,Favre,Laurent,m
3923,3923,2726,Marra,Ada,f
3924,3924,2727,van Singer,Christian,m
3931,3931,2728,Weibel,Thomas,m
3934,3934,2730,Widmer-Schlumpf,Eveline,f
3939,3939,2729,Freitag,Pankraz,m
3990,3990,NA,Lanz,Christoph,m
3991,3991,3111,Helbling,Thomas,m
3999,3999,2732,Prelicz-Huber,Katharina,f
4001,4001,2733,Weber-Gobet,Marie-Thérèse,f
4007,4007,2734,Chopard-Acklin,Max,m
4008,4008,2735,Landolt,Martin,m
4010,4010,2736,Simonazzi,André,m
4014,4014,2737,Brönnimann,Andreas,m
4018,4018,2738,Maire,Jacques-André,m
4024,4024,2739,Gobbi,Norman,m
4025,4025,2740,Büchel,Roland Rino,m
4026,4026,2741,Comte,Raphaël,m
4027,4027,2742,Roux,Paul-André,m
4030,4030,2743,Birrer-Heimo,Prisca,f
4031,4031,2744,Ingold,Maja,f
4032,4032,2745,Jans,Beat,m
4033,4033,2746,Stadler,Markus,m
4036,4036,2747,Streiff-Feller,Marianne,f
4040,4040,2748,Schneider-Schneiter,Elisabeth,f
4041,4041,2749,Flück,Peter,m
4042,4042,2750,Frehner,Sebastian,m
4043,4043,NA,Sauvant,Jean-Marc,m
4044,4044,NA,Buser,Walter,m
4045,4045,2751,Pardini,Corrado,m
4046,4046,2752,Quadri,Lorenzo,m
4047,4047,2753,Fuchs,Thomas,m
4048,4048,2755,Rusconi,Pierre,m
4049,4049,2760,Aebischer,Matthias,m
4050,4050,2756,Böhni,Thomas,m
4051,4051,2757,de Courten,Thomas,m
4052,4052,2754,Ritter,Markus,m
4053,4053,2758,Aeschi,Thomas,m
4054,4054,2761,Vitali,Albert,m
4055,4055,2768,Engler,Stefan,m
4056,4056,2767,Fässler,Daniel,m
4057,4057,2759,Wermuth,Cédric,m
4058,4058,2762,Badran,Jacqueline,f
4059,4059,2765,Flach,Beat,m
4060,4060,2766,Schneeberger,Daniela,f
4061,4061,2763,Hardegger,Thomas,m
4062,4062,2769,Keller-Sutter,Karin,f
4063,4063,2771,Müller-Altermatt,Stefan,m
4064,4064,2780,Eder,Joachim,m
4065,4065,2781,Umbricht Pieren,Nadja,f
4066,4066,2779,Quadranti,Rosmarie,f
4067,4067,2772,Brand,Heinz,m
4068,4068,2774,Eberle,Roland,m
4069,4069,2777,Feri,Yvonne,f
4070,4070,2770,Candinas,Martin,m
4071,4071,2764,Gasche,Urs,m
4072,4072,2776,Regazzi,Fabio,m
4073,4073,2773,Pantani,Roberta,f
4074,4074,2778,Fridez,Pierre-Alain,m
4075,4075,2775,Caroni,Andrea,m
4076,4076,2792,Hadorn,Philipp,m
4077,4077,2789,Feller,Olivier,m
4078,4078,2783,Schmid,Martin,m
4079,4079,2788,Derder,Fathi,m
4081,4081,2782,Kessler,Margrit,f
4082,4082,2785,Guhl,Bernhard,m
4083,4083,2786,Grossen,Jürg,m
4084,4084,2784,Pezzatti,Bruno,m
4085,4085,2787,Vogler,Karl,m
4086,4086,2790,Buttet,Yannick,m
4087,4087,2798,Gschwind,Jean-Paul,m
4088,4088,2793,Baumann,Isidor,m
4089,4089,2794,Fischer,Roland,m
4090,4090,2796,Amaudruz,Céline,f
4091,4091,2795,Reynard,Mathias,m
4092,4092,2797,Poggia,Mauro,m
4093,4093,3003,Glättli,Balthasar,m
4094,4094,2799,Hess,Lorenz,m
4095,4095,3000,Rytz,Regula,f
4096,4096,3001,Gmür,Alois,m
4097,4097,3012,Müller,Leo,m
4098,4098,3013,Keller,Peter,m
4099,4099,3011,Lehmann,Markus,m
4100,4100,3010,Rösti,Albert,m
4101,4101,3017,Bulliard-Marbach,Christine,f
4102,4102,3016,Bertschy,Kathrin,f
4103,4103,3002,Hausammann,Markus,m
4104,4104,3015,Gasser,Josias F.,m
4105,4105,3008,Ziörjen,Lothar,m
4106,4106,3018,Naef,Martin,m
4107,4107,3014,Amarelle,Cesla,f
4108,4108,3604,Chevalley,Isabelle,f
4109,4109,3009,Piller Carrard,Valérie,f
4110,4110,3005,Egloff,Hans,m
4111,4111,3006,Ribaux,Alain,m
4112,4112,3019,Minder,Thomas,m
4113,4113,3007,Tornare,Manuel,m
4114,4114,3021,Knecht,Hansjörg,m
4115,4115,3020,Schwaab,Jean Christophe,m
4116,4116,3023,Gössi,Petra,f
4117,4117,3022,Maier,Thomas,m
4118,4118,3024,Lohr,Christian,m
4120,4120,3025,Romano,Marco,m
4121,4121,3026,Gysi,Barbara,f
4122,4122,3027,Schläfli,Urs,m
4123,4123,3028,Schneider Schüttel,Ursula,f
4124,4124,3029,Schilliger,Peter,m
4125,4125,3030,Rutz,Gregor,m
4126,4126,3031,Stolz,Daniel,m
4127,4127,NA,Schwab,Philippe,m
4128,4128,3032,Trede,Aline,f
4129,4129,3033,Herzog,Verena,f
4130,4130,3034,Masshardt,Nadine,f
4131,4131,3035,Friedl,Claudia,f
4133,4133,NA,Buol,Martina,f
4134,4134,3036,Munz,Martina,f
4135,4135,3037,Clottu,Raymond,m
4136,4136,3038,Mahrer,Anne,f
4137,4137,3039,Golay,Roger,m
4138,4138,3040,Barazzone,Guillaume,m
4139,4139,3041,Hefti,Thomas,m
4140,4140,3042,Merlini,Giovanni,m
4141,4141,3043,Portmann,Hans-Peter,m
4142,4142,3044,Walti,Beat,m
4143,4143,3045,Ruiz,Rebecca Ana,f
4144,4144,3046,Matter,Thomas,m
4145,4145,3047,Hösli,Werner,m
4146,4146,3048,Siegenthaler,Heinz,m
4147,4147,3049,Monnard,Pierre-André,m
4148,4148,3050,Winkler,Rudolf,m
4149,4149,3051,Häsler,Christine,f
4151,4151,3052,Dittli,Josef,m
4152,4152,3054,Wicki,Hans,m
4153,4153,3053,Hegglin,Peter,m
4154,4154,3055,Addor,Jean-Luc,m
4155,4155,3057,Arnold,Beat,m
4156,4156,3062,Buffat,Michaël,m
4157,4157,3063,Bühler,Manfred,m
4158,4158,3064,Burgherr,Thomas,m
4159,4159,3067,Chiesa,Marco,m
4160,4160,3069,Dettling,Marcel,m
4161,4161,3074,Glarner,Andreas,m
4162,4162,3076,Grüter,Franz,m
4163,4163,3078,Hess,Erich,m
4164,4164,3080,Imark,Christian,m
4165,4165,3081,Keller-Inhelder,Barbara,f
4166,4166,3082,Köppel,Roger,m
4167,4167,3085,Martullo-Blocher,Magdalena,f
4168,4168,3089,Nicolet,Jacques,m
4169,4169,3090,Page,Pierre-André,m
4170,4170,3091,Ruppen,Franz,m
4172,4172,3092,Salzmann,Werner,m
4173,4173,3095,Sollberger,Sandra,f
4174,4174,3096,Steinemann,Barbara,f
4175,4175,3097,Tuena,Mauro,m
4176,4176,3098,Vogt,Hans-Ueli,m
4177,4177,3099,Walliser,Bruno,m
4178,4178,3101,Zanetti,Claudio,m
4179,4179,3102,Zuberbühler,David,m
4180,4180,3056,Ammann,Thomas,m
4181,4181,3075,Gmür-Schönenberger,Andrea,f
4182,4182,3060,Béglé,Claude,m
4183,4183,3083,Marchand-Balet,Géraldine,f
4184,4184,3058,Arslan,Sibel,f
4185,4185,3072,Fricker,Jonas,m
4186,4186,3086,Mazzone,Lisa,f
4187,4187,3059,Bauer,Philippe,m
4188,4188,3061,Borloz,Frédéric,m
4189,4189,3065,Burkart,Thierry,m
4190,4190,3070,Dobler,Marcel,m
4191,4191,3073,Genecand,Benoît,m
4192,4192,3079,Hess,Hermann,m
4193,4193,3088,Nantermod,Philippe,m
4194,4194,3100,Wehrli,Laurent,m
4195,4195,3071,Fehlmann Rielle,Laurence,f
4196,4196,3077,Guldimann,Tim,m
4197,4197,3084,Marti,Min Li,f
4198,4198,3087,Meyer,Mattea,f
4199,4199,3094,Seiler Graf,Priska,f
4200,4200,3066,Campell,Duri,m
4201,4201,3068,de la Reussille,Denis,m
4202,4202,3103,Sauter,Regine,f
4203,4203,3104,Barrile,Angelo,m
4204,4204,3105,Rieder,Beat,m
4205,4205,3106,Vonlanthen,Beat,m
4206,4206,3107,Ettlin,Erich,m
4207,4207,3108,Müller,Damian,m
4208,4208,3109,Jauslin,Matthias Samuel,m
4209,4209,3110,Bigler,Hans-Ulrich,m
4210,4210,3112,Thurnherr,Walter,m
4211,4211,3093,De Bernardi,Jörg,m
4212,4212,3113,Egger,Thomas,m
4213,4213,3114,Bendahan,Samuel,m
4214,4214,3115,Gugger,Niklaus-Samuel,m
4215,4215,3116,Brunner,Hansjörg,m
4216,4216,3117,Gutjahr,Diana,f
4217,4217,3118,Cattaneo,Rocco,m
4218,4218,3119,Kälin,Irène,f
4219,4219,3120,Crottaz,Brigitte,f
4220,4220,3121,Roduit,Benjamin,m
4221,4221,3122,Töngi,Michael,m
4222,4222,3123,Paganini,Nicolo,m
4223,4223,3124,Molina,Fabian,m
4224,4224,3125,Wasserfallen,Flavia,f
4225,4225,3126,Kutter,Philipp,m
4226,4226,3127,Wüthrich,Adrian,m
4227,4227,3128,Frei,Daniel,m
4228,4228,3129,Marti,Samira,f
4229,4229,3130,Egger,Mike,m
4230,4230,3131,Bregy,Philipp Matthias,m
4231,4231,3132,Rossi,Viktor,m
4232,4232,3133,Rochat Fernandez,Nicolas,m
4234,4234,3135,Schläpfer,Therese,f
4236,4236,3134,Haab,Martin,m
4237,4237,3136,Würth,Benedikt,m
4238,4238,3193,Baume-Schneider,Elisabeth,f
4239,4239,3194,Herzog,Eva,f
4240,4240,3195,Juillard,Charles,m
4241,4241,3196,Stark,Jakob,m
4242,4242,3197,Vara,Céline,f
4243,4243,3198,Z'graggen,Heidi,f
4244,4244,3199,Zopfi,Mathias,m
4245,4245,3137,Andrey,Gerhard,m
4246,4246,3138,Badertscher,Christine,f
4247,4247,3139,Baumann,Kilian,m
4248,4248,3140,Bellaïche,Judith,f
4249,4249,3141,Binder-Keller,Marianne,f
4250,4250,3142,Bircher,Martina,f
4251,4251,3143,Brunner,Thomas,m
4252,4252,3144,Christ,Katja,f
4253,4253,3145,Clivaz,Christophe,m
4254,4254,3146,Cottier,Damien,m
4255,4255,3147,Dandrès,Christian,m
4256,4256,3148,de Montmollin,Simone,f
4257,4257,3149,de Quattro,Jacqueline,f
4258,4258,3150,Egger,Kurt,m
4259,4259,3151,Farinelli,Alex,m
4260,4260,3152,Fivaz,Fabien,m
4261,4261,3153,Friedli,Esther,f
4262,4262,3154,Funiciello,Tamara,f
4263,4263,3155,Gafner,Andreas,m
4264,4264,3156,Gallati,Jean-Pierre,m
4265,4265,3157,Giacometti,Anna,f
4266,4266,3158,Giezendanner,Benjamin,m
4267,4267,3159,Gredig,Corina,f
4268,4268,3160,Gysin,Greta,f
4270,4270,3162,Hurni,Baptiste,m
4271,4271,3163,Kamerzin,Sidney,m
4272,4272,3164,Klopfenstein Broggini,Delphine,f
4273,4273,3165,Locher Benguerel,Sandra,f
4274,4274,3166,Mäder,Jörg,m
4275,4275,3167,Maitre,Vincent,m
4276,4276,3168,Matter,Michel,m
4277,4277,3169,Mettler,Melanie,f
4278,4278,3170,Michaud Gigon,Sophie,f
4279,4279,3171,Pointet,François,m
4280,4280,3172,Porchet,Léonore,f
4281,4281,3173,Pult,Jon,m
4282,4282,3174,Rechsteiner,Thomas,m
4283,4283,3175,Roth,Franziska,f
4284,4284,3176,Roth Pasquier,Marie-France,f
4285,4285,3177,Rüegger,Monika,f
4286,4286,3178,Ryser,Franziska,f
4287,4287,3179,Schaffner,Barbara,f
4288,4288,3180,Schlatter,Marionna,f
4289,4289,3181,Schneider,Meret,f
4290,4290,3182,Silberschmidt,Andri,m
4292,4292,3184,Stadler,Simon,m
4293,4293,3185,Strupler,Manuel,m
4294,4294,3186,Studer,Lilian,f
4295,4295,3187,Suter,Gabriela,f
4296,4296,3188,Vincenz-Stauffacher,Susanne,f
4297,4297,3189,Walder,Nicolas,m
4298,4298,3190,Weichelt-Picard,Manuela,f
4299,4299,3191,Wettstein,Felix,m
4300,4300,3192,Widmer,Céline,f
4301,4301,3161,Prezioso Batou,Stefania,f
4303,4303,3200,Maret,Marianne,f
4304,4304,3201,Atici,Mustafa,m
4305,4305,3202,Wismer-Felder,Priska,f
4306,4306,3183,Gapany,Johanna,f
4307,4307,3203,Python,Valentine,f
4308,4308,3204,Pasquier-Eichenberger,Isabelle,f
4309,4309,3205,Michel,Matthias,m
4310,4310,3206,Guggisberg,Lars,m
4311,4311,3207,Marchesi,Piero,m
4312,4312,3208,Storni,Bruno,m
4313,4313,3209,Riniker,Maja,f
4314,4314,3210,Heimgartner,Stefanie,f
4315,4315,3211,Brenzikofer,Florence,f
4316,4316,3212,Reichmuth,Othmar,m
4317,4317,3213,Huber,Alois,m
4318,4318,3214,Wyss,Sarah,f
